nbhd_code,NO2,PM25,PUBTRANS,TREECAP,TREEPROP,TREECAPD,UHI,UHINIGHT,POP,INCOME_STD,city,ALBEDO,NDBI,NDVI,area,ELEVATION,continent,DENSITY
newyork_050,9.04,10.79,350.82,11.7,7.74,3.3,2.92,-1.36,135767,62275,newyork,0.123831115,-0.048612935,0.176787163,20521793,16.17600487,north_america,6.615747464171381
newyork_049,8.76,10.69,376.96,28.29,33.07,0,3.51,-1.31,111730,70566,newyork,0.11019927,-0.10786608,0.286187675,9559292,20.12813604,north_america,11.688104098085926
newyork_032,7.38,11.09,1921.34,51.2,25.11,0,2.82,-0.8,208091,75391,newyork,0.101273719,-0.114793491,0.290983808,42436995,5.104196553,north_america,4.903528159804906
newyork_036,7.63,11.52,528.41,18.9,17.21,0,2.32,-0.08,118804,66570,newyork,0.109575315,-0.096555535,0.251038869,13050930,20.44574865,north_america,9.103106062173348
newyork_048,8.76,10.64,372.51,19.25,20.61,0,3.06,-1.32,141167,42224,newyork,0.111392889,-0.099821593,0.247264274,13187903,10.43538866,north_america,10.704279520405935
newyork_055,7.39,9.29,1466.75,86.01,28.4,0,0.16,2.53,127381,44363,newyork,0.0844604,-0.117881731,0.284563321,38583392,3.357221213,north_america,3.301446383977852
newyork_023,7.46,10.88,882.63,140.11,53.4,0,1.77,-1.15,174943,65575,newyork,0.107518683,-0.156710579,0.368801238,45901173,26.63436071,north_america,3.811296935701404
newyork_043,8.76,10.08,310.98,4.07,4.74,10.93,2.28,-1.44,166144,53080,newyork,0.104543883,-0.050330407,0.175958921,14274207,14.062413,north_america,11.639455697959264
newyork_018,9.09,9.1,469.39,3.24,8.26,11.76,NA,NA,141162,110401,newyork,0.066651044,-0.040601323,0.145951706,5532322,26.79400951,north_america,25.515868382209135
newyork_014,9.04,10.65,400,12.78,21.45,2.22,1.45,-0.42,134279,34423,newyork,0.095366933,-0.084929509,0.250993088,8002514,11.19033657,north_america,16.779602010068338
paris_009,8,14.01,74.32,0.15,0.27,14.85,1.69,0.72,59389,39472.25,paris,0.08919943,-0.02951218,0.06730084,3309550,57.35233319,europe,17.94473568914203
paris_020,8.02,14.71,83.6,3.28,7.06,11.72,0.71,0.53,195468,24848.38,paris,0.111685697,-0.043309467,0.245776969,9082787,87.20684918,europe,21.520707245474323
paris_014,8,14.66,45.64,3.87,6.42,11.13,1.4,0.51,141230,33033.75,paris,0.109384947,-0.067297332,0.256458714,8507459,70.90203754,europe,16.60072649189376
paris_016,7.31,14.58,140.89,57.4,38.26,0,0.21,0.12,165745,47029.61,paris,0.115868552,-0.163319068,0.388352378,24866561,50.4504974,europe,6.665376848853366
paris_015,7.51,14.77,226.26,1.93,3.52,13.07,1.27,0.38,235366,36941.28,paris,0.109196548,-0.048726031,0.202252196,12919272,47.13760238,europe,18.21820919940381
paris_001,8,14.33,49.78,0.92,0.56,14.08,1.42,0.79,16717,38562.97,paris,0.094489756,-0.052497349,0.115962187,2755985,48.7238963,europe,6.065707904796288
paris_007,7.93,14.55,95.02,5.01,4.48,9.99,1.28,0.51,55486,50686.9,paris,0.105713358,-0.087570163,0.199849981,6211871,44.24425399,europe,8.932252456626996
paris_019,8,14.69,36.19,4.88,8.85,10.12,1.22,0.54,187156,23166.61,paris,0.107536454,-0.045859925,0.231799975,10307538,70.0963257,europe,18.15719718908628
paris_018,8,14.6,95.54,1.48,3.23,13.52,1.76,0.55,199135,25069.08,paris,0.102083314,-0.039095908,0.169178768,9109123,63.93203071,europe,21.861050729032858
paris_006,8,14.36,78.11,3.63,4.77,11.37,1.4,0.6,43134,46671.15,paris,0.096923087,-0.051657028,0.153576391,3286436,52.64711669,europe,13.124856227232174
paris_008,7.94,14.5,78.79,7.34,4.76,7.66,1.56,0.59,38257,48738.5,paris,0.095521587,-0.069970721,0.140433108,5895943,52.38171604,europe,6.488699093597072
paris_003,8,14.32,84.1,0.46,0.91,14.54,1.27,0.67,35077,37324.78,paris,0.089062461,-0.020371683,0.094552505,1780165,47.3356545,europe,19.70435324815396
paris_004,8,14.4,29.39,1.91,2.11,13.09,1.07,0.58,26796,37110.81,paris,0.086325717,-0.04915676,0.08939795,2429633,44.08677556,europe,11.028826164280778
paris_011,8,15,95.36,0.4,1.1,14.6,0.72,0.43,151542,31721.31,paris,0.102361692,-0.020514616,0.150647719,5567945,52.16389545,europe,27.21686367232435
paris_010,8,14.43,120.71,0.53,1.11,14.47,1.43,0.63,92228,30147.62,paris,0.095185898,-0.018925778,0.113233548,4395750,56.25432412,europe,20.981174998578172
paris_005,8,14.21,89.64,2.41,3.76,12.59,1.09,0.48,60030,39958.95,paris,0.100817858,-0.051236717,0.163413684,3856070,51.63381629,europe,15.56766345009297
paris_002,8,14.22,73.85,0.34,0.48,14.66,1.54,0.81,21263,35780.16,paris,0.0876992,-0.013410285,0.043696118,1505832,51.00694143,europe,14.12043308948143
paris_013,8,14.64,85.43,2.23,3.74,12.77,0.96,0.19,182318,28575.52,paris,0.107073139,-0.039697696,0.214706186,10842504,52.24218627,europe,16.81511945949017
paris_012,8.02,14.86,204.35,70.63,41.04,0,0.08,-0.12,143922,32609.58,paris,0.11951181,-0.13502667,0.399577787,24771335,52.85351786,europe,5.810021946738034
paris_017,7.76,14.66,138.47,2.25,4.45,12.75,1.73,0.45,170186,36292.63,paris,0.100982046,-0.052683832,0.163213083,8616827,49.06663206,europe,19.750425533668018
saopaulo_001,2.8,16.21,375.42,0.12,0.13,14.88,9,2.12,84963,8143.56,saopaulo,0.123278781,0.024866519,0.132721606,7891586.11,774.9865856,south_america,10.766276742813112
saopaulo_002,2.98,15.29,394.9,10.08,5.03,4.92,7.64,2.34,43117,22558.43,saopaulo,0.119992705,-0.103707116,0.215742929,8643507.73,748.3407497,south_america,4.988368304496212
saopaulo_003,2.3,14.51,2203.16,438.88,79.78,0,2.42,0.62,65859,3729.87,saopaulo,0.115491327,-0.240628689,0.531972902,36228156.4,804.7843656,south_america,1.8178954311900895
saopaulo_004,2.8,16.35,496.32,0.2,0.25,14.8,9.06,1.97,89622,5049.96,saopaulo,0.124151605,0.023260748,0.128751104,7189370.44,771.2740884,south_america,12.465903759995985
saopaulo_005,2.69,15.74,579.22,0.13,0.19,14.87,9.41,2.07,105269,4548.98,saopaulo,0.121910909,0.01474195,0.132411565,6972536.55,798.6909957,south_america,15.097661983571818
saopaulo_006,2.88,15.23,427.63,8.64,2.01,6.36,9.16,2.48,14383,14363.68,saopaulo,0.115121352,-0.067241007,0.152278347,6182478.77,733.1050384,south_america,2.3264131645372395
saopaulo_007,2.88,13.99,186.18,0.41,0.96,14.59,7.25,3.04,69460,12652.32,saopaulo,0.096810967,-0.030310541,0.168138671,3009020.12,806.8785744,south_america,23.083926736920585
saopaulo_008,2.83,15.6,260.71,0.8,0.54,14.2,9.38,2.23,45057,7704.75,saopaulo,0.117824585,0.011663118,0.134214774,6680586.64,741.7904704,south_america,6.744467578673601
saopaulo_010,2.88,15.55,170.29,0,0,15,9.47,2.63,29265,5561.9,saopaulo,0.113055498,0.035543545,0.097976176,3960926.38,737.5711154,south_america,7.3884231092424395
saopaulo_011,2.44,15,1345.45,46.94,52.93,0,4.51,1.61,264918,3594.58,saopaulo,0.10822095,-0.177642219,0.369800731,23497449.3,872.3389264,south_america,11.274330103565752
saopaulo_012,3,15.06,156.88,46.48,18.17,0,7.27,2.08,54196,11646.72,saopaulo,0.11803357,-0.090328532,0.249686329,13862945.7,752.8087797,south_america,3.909414432749311
saopaulo_013,2.45,15.37,3862.29,51.18,50.02,0,5.02,1.64,143523,4669.66,saopaulo,0.113361833,-0.175194793,0.346611091,14684235,829.0429969,south_america,9.773951452016398
saopaulo_014,2.88,15.92,187.3,1.12,0.96,13.88,9,2.63,36948,9759.84,saopaulo,0.115411983,0.023714417,0.127305256,4297036.72,751.478657,south_america,8.598483654568351
saopaulo_015,3.13,16.1,251.97,1.11,0.73,13.89,7.77,2.25,65752,18770.05,saopaulo,0.119228611,-0.023420361,0.160002989,10033348.2,770.4995262,south_america,6.553345771454438
saopaulo_016,3.14,16.51,720.93,11.92,8.46,3.08,6.73,1.76,100713,10732.53,saopaulo,0.118855416,-0.0531382,0.167781687,14192145.9,755.2402462,south_america,7.096389841933629
saopaulo_017,3.21,16.48,853.89,3.53,5.4,11.47,7.72,1.82,211361,4841.52,saopaulo,0.118289116,0.016114417,0.237626782,13838988.3,777.5335209,south_america,15.272864996930446
saopaulo_018,2.55,15.67,1772.61,15.16,13.43,0,7.2,1.71,136623,4625.78,saopaulo,0.121763337,-0.070456067,0.191855347,15424691.1,751.8114727,south_america,8.857422110709237
saopaulo_019,3.21,16.24,383.72,1.82,3.18,13.18,7.3,1.31,268729,3784.73,saopaulo,0.12027685,0.033331329,0.210060306,15335203.1,796.2354005,south_america,17.523667488955525
saopaulo_020,2.8,16.04,96.62,2.32,2.32,12.68,9.17,2.17,83281,7386.62,saopaulo,0.126272172,-0.02100693,0.123933358,8357903.36,757.6999353,south_america,9.964341104800715
saopaulo_021,2.71,16.03,941.3,1.11,1.21,13.89,8.89,2.28,85624,6856.39,saopaulo,0.118859327,0.009467647,0.179471495,7854434.22,752.0123867,south_america,10.901358086617217
saopaulo_022,3.13,16.35,602.35,0.29,0.59,14.71,7.45,1.7,266681,4486.82,saopaulo,0.119033163,-0.056534612,0.129855698,13181403.3,791.6990646,south_america,20.23160917927456
saopaulo_023,3.17,17.27,1120.04,37.92,24.1,0,3.55,1.33,196360,4640.4,saopaulo,0.100730314,-0.11923484,0.243928566,30889490,764.1132823,south_america,6.3568547101295625
saopaulo_024,2.73,15.36,713.65,7.18,7.55,7.82,8.3,1.86,126597,4647.72,saopaulo,0.123463424,-0.016963463,0.173886928,12036540.5,790.7413018,south_america,10.517723094937454
saopaulo_025,2.65,15.04,1876.78,22.66,28.39,0,5.2,1.15,211501,3174.05,saopaulo,0.125568327,-0.111847223,0.249563991,16881401,826.1185385,south_america,12.528640247334922
saopaulo_026,2.88,14.34,96.47,2.67,3.47,12.33,7.34,2.87,57365,18887.06,saopaulo,0.104369484,-0.055116716,0.236566206,4404770.29,801.4536697,south_america,13.023380613112517
saopaulo_027,3.12,15.32,560.15,41.68,36.4,0,7.98,1.98,109088,8739.61,saopaulo,0.115520549,-0.096475569,0.213479194,12492595.6,791.5933976,south_america,8.732212543564605
saopaulo_028,2.34,16.02,834.91,12.8,14.13,2.2,8.32,1.88,113615,4377.12,saopaulo,0.121152689,-0.0537339,0.180019103,10294616.1,758.9602934,south_america,11.036351321541753
saopaulo_029,2.52,16.38,1519.89,4.77,5.86,10.23,8.5,2.13,142327,5949.52,saopaulo,0.117081033,-0.065712201,0.175491899,11576996.5,762.8767409,south_america,12.293948607482088
saopaulo_030,3.08,17.17,1710.26,152.18,52.71,0,1.13,0.18,360787,3327.63,saopaulo,0.100457618,-0.209072364,0.337089069,104172262,777.1294898,south_america,3.4633691644326583
saopaulo_031,2.65,14.96,1046.91,14.28,14.77,0.72,7.25,1.52,103996,3748.16,saopaulo,0.126366547,-0.04598966,0.21385798,10053740.8,795.3094086,south_america,10.344010460265695
saopaulo_032,2.89,14.61,1778.36,72.67,43.81,0,4.45,1.12,127662,3334.95,saopaulo,0.125265611,-0.143560597,0.343479251,21174055.2,839.8867024,south_america,6.029171020579941
saopaulo_033,2.94,15.66,257.69,3.14,2.69,11.86,8.94,2.23,106865,9032.15,saopaulo,0.117479284,0.013334235,0.138136462,12466012.1,755.2146491,south_america,8.572508926090325
saopaulo_034,3.01,15.63,331.16,0.54,0.47,14.46,6.81,2.52,92570,21958.72,saopaulo,0.109848766,-0.03245185,0.164640564,10813495.2,739.18604560000006,south_america,8.560599351817348
saopaulo_035,2.38,17.02,1235.16,0.46,0.79,14.54,9.25,1.88,224074,3342.26,saopaulo,0.127676208,0.01116691,0.168121978,13128301.8,770.2967339,south_america,17.068011035517177
saopaulo_036,2.69,15.32,877.13,0.38,0.49,14.62,8.94,1.97,204871,4355.18,saopaulo,0.123635037,0.025481479,0.153409379,15870329.9,775.7736504,south_america,12.909057422933596
saopaulo_038,2.29,16.67,621.71,4.59,5.13,10.41,7.51,1.74,94609,4819.58,saopaulo,0.120505146,-0.113448962,0.140726502,8452674.48,751.8873974,south_america,11.192788770448425
saopaulo_037,3.13,16.09,797.16,1.82,2.63,13.18,8.01,1.89,223780,7514.6,saopaulo,0.117975986,-0.028097956,0.141875237,15483758.7,792.2097141,south_america,14.452563123448831
saopaulo_040,3,14.75,346.71,4.31,3.07,10.69,8.42,2.13,49863,7521.91,saopaulo,0.119450309,-0.025159607,0.19533765,7012167.63,746.8265359,south_america,7.1109252703361285
saopaulo_039,3,15.4,602.61,9.18,4.8,5.82,8.64,2.08,24895,6008.02,saopaulo,0.117767497,-0.085068233,0.14189014,4757593.36,743.9945827,south_america,5.23268764609172
saopaulo_041,2.39,14.94,568.67,84.29,50.48,0,4.13,1.35,184818,3978.53,saopaulo,0.115230619,-0.168006695,0.396640919,30862321.5,854.5137803,south_america,5.988467199397168
saopaulo_042,3.15,16.74,1760.56,53.18,39.32,0,3.29,0.57,295434,3247.19,saopaulo,0.10562795,-0.132482087,0.354232527,39953110.2,778.4602301,south_america,7.394518186972087
saopaulo_043,2.18,15.87,575.69,7.75,9.86,7.25,8.27,1.78,135043,3283.75,saopaulo,0.123602853,-0.024002051,0.208588209,10611266.1,737.2659572,south_america,12.726379559928292
saopaulo_044,2.88,14.69,214.96,1.59,2.14,13.41,6.65,2.79,88692,24306.35,saopaulo,0.105194079,-0.073761439,0.192215299,6594656.36,783.1575039,south_america,13.449070756432864
saopaulo_045,3.19,15.97,589.42,18.78,17.48,0,4.68,1.28,267871,4058.98,saopaulo,0.093443869,-0.10503969,0.263355114,28770202.3,763.3281422,south_america,9.310709643498056
saopaulo_046,2.69,14.05,1608.79,52.84,41.38,0,6.18,1.45,124122,3909.06,saopaulo,0.122348991,-0.107642785,0.277121017,15847327.7,806.4344146,south_america,7.832361540677928
saopaulo_047,2.65,15.79,258.25,1.93,3.19,13.07,8.73,1.9,164512,3148.45,saopaulo,0.128340873,-0.015598998,0.164968971,9956146.55,785.0333696,south_america,16.52366195835074
saopaulo_048,2.96,16.17,421.34,2.55,1.46,12.45,8.66,2.24,65739,13489.71,saopaulo,0.117512362,-0.07520688,0.133997743,11462487.1,748.0037365,south_america,5.735142768448569
saopaulo_049,2.88,15.74,226.94,1.94,3.37,13.06,8.01,2.99,69092,11441.94,saopaulo,0.10841941,0.011180188,0.154512108,3980422.07,768.5996199,south_america,17.357958222757016
saopaulo_050,2.62,16.24,720.09,0.44,0.5,14.56,9.25,2.3,80229,5825.19,saopaulo,0.11642743,-0.010683811,0.150760799,7040863.01,747.4091784,south_america,11.394767926325555
saopaulo_051,2.45,14.91,1053.36,75.43,55.15,0,4.66,1.6,107580,7686.47,saopaulo,0.110724414,-0.16408644,0.351271846,14714373.2,834.4680664,south_america,7.311218666113485
saopaulo_052,2.65,14.93,3395.13,30947.77,100,0,-0.67,-0.39,8258,2823,saopaulo,0.106682979,-0.301964152,0.724125178,228851986,761.7412367,south_america,0.03608445853731852
saopaulo_053,2.98,15.54,222.56,11.43,9.58,3.57,7,2.68,83368,27005.03,saopaulo,0.109304962,-0.075316509,0.222796798,9944662.56,760.901397,south_america,8.383190429741438
saopaulo_054,2.83,15.93,313.86,0.67,0.57,14.33,9.29,2.29,75724,10721.56,saopaulo,0.119834598,0.028549087,0.141630127,8878439.54,759.7838608,south_america,8.528976252959877
saopaulo_055,3.06,14.81,496.96,37.34,14.02,0,6.53,2.21,46957,25450.91,saopaulo,0.113651603,-0.092381934,0.267299005,12505510.5,765.5424832,south_america,3.754904687817423
saopaulo_009,2.88,14.64,268.61,2.6,1.81,12.4,8.96,2.57,33892,6008.02,saopaulo,0.112431616,-0.008930663,0.135254864,4875085.55,734.0766754,south_america,6.952083128059159
saopaulo_056,2.86,15.52,2738.16,1147.7,90.76,0,0.32,-0.29,131183,3247.19,saopaulo,0.113261684,-0.246819364,0.532938138,165885363,787.1409215,south_america,0.7908051537976861
saopaulo_057,2.88,15.02,131.73,1.14,0.69,13.86,9.43,2.41,17299,5872.72,saopaulo,0.11450355,0.037417184,0.16462226,2885189.54,730.9042415,south_america,5.995793260778285
saopaulo_058,2.69,14.2,1610.07,143.18,56.6,0,5.66,1.46,68258,4892.72,saopaulo,0.115260826,-0.148451524,0.304455692,17265895.6,809.2360223,south_america,3.9533425650969414
saopaulo_059,3.19,15.85,2154.74,43.47,30.91,0,3.86,1.68,144317,3773.76,saopaulo,0.09503146,-0.172526558,0.153820009,20298288.8,771.560378,south_america,7.109811148218563
saopaulo_060,2.79,15.93,1927.33,0.46,0.48,14.54,9.08,2.09,127820,6139.67,saopaulo,0.124147968,-0.01169074,0.123520005,12062521.2,762.9422728,south_america,10.596458060525523
saopaulo_061,2.88,16.15,338.16,0.67,1.06,14.33,8.07,2.54,111161,17479.22,saopaulo,0.11612028,-0.049283755,0.182636409,7020214.62,782.0937184,south_america,15.834416184843079
saopaulo_062,2.29,15.3,1204.93,166.38,50.46,0,3.56,0.91,80187,3685.99,saopaulo,0.120971706,-0.18211474,0.434997093,26440872.5,816.0452898,south_america,3.0326911489021398
saopaulo_063,2.89,15.48,223.72,2.01,1.42,12.99,6.97,2.51,65364,19991.4,saopaulo,0.111454315,-0.066587478,0.173541718,9282774.4,750.8195516,south_america,7.041429338194408
saopaulo_064,2.45,15.29,1141.6,24.54,22.11,0,7.25,1.85,167931,6095.79,saopaulo,0.117981818,-0.123130324,0.249196825,18638006.5,774.3742048,south_america,9.010137430738636
saopaulo_065,2.73,16.41,1297.36,0.13,0.18,14.87,9.24,2,93894,4991.45,saopaulo,0.123639496,-0.024366616,0.118019733,7105407.18,785.2246678,south_america,13.21444325728283
saopaulo_066,2.94,15.45,995.94,32.87,24.83,0,7.08,1.48,100164,5338.84,saopaulo,0.122813845,-0.062441123,0.304260759,13259317.1,790.1388221,south_america,7.554235202656101
saopaulo_067,2.88,14.3,152.32,0.66,1.8,14.34,8,3.04,56981,7609.68,saopaulo,0.097927301,0.031379649,0.121811495,2094911.67,771.3497793,south_america,27.199714821389104
saopaulo_068,3,15.74,164.32,5.67,6.43,9.33,7.74,1.89,118459,8395.88,saopaulo,0.12469045,-0.016402987,0.221806566,10435329.4,766.1187955,south_america,11.351725993431506
saopaulo_073,2.58,15.96,787.05,12.75,9.91,2.25,7.77,1.81,84843,6044.59,saopaulo,0.120107466,-0.117006719,0.150546325,10919020.6,764.0750711,south_america,7.770202393427118
saopaulo_074,2.91,15.69,988.5,0.33,0.46,14.67,9.13,1.93,142347,5455.86,saopaulo,0.121580191,-0.011297045,0.13784683,10225711.9,775.2112079,south_america,13.920497799277916
saopaulo_075,2.83,15.52,607.71,3.1,3.42,11.9,7.7,1.66,155140,4307.64,saopaulo,0.121467234,-0.023760581,0.164766228,14091752.8,791.8871371,south_america,11.009276291023214
saopaulo_076,2.48,15.94,644.04,5.32,5.11,9.68,9.21,2.02,92081,4168.68,saopaulo,0.124831879,-0.007884102,0.192486713,9579516.17,755.6854694,south_america,9.612280867416711
saopaulo_077,2.94,15.58,1512.7,18.58,19.08,0,6.23,1.41,143992,3477.56,saopaulo,0.129404255,-0.060268033,0.283385953,14020551.2,826.0016566,south_america,10.270066985668866
saopaulo_079,3.13,16.36,697.79,0.43,0.54,14.57,7.94,2.34,130780,13932.18,saopaulo,0.120403855,0.001670441,0.161167638,10571302.6,790.0098284,south_america,12.371228499314741
saopaulo_069,3.13,15.37,1212.48,2.81,4.27,12.19,8.37,1.9,247851,5773.99,saopaulo,0.120247308,-0.071377351,0.148631048,16304193,777.5809883,south_america,15.201672355080682
saopaulo_070,2.88,14.78,340.38,0.08,0.16,14.92,8.7,2.76,83717,11569.93,saopaulo,0.109534845,-0.013500797,0.12630142,4016902.82,751.8099214,south_america,20.841181315907466
saopaulo_071,2.65,15.91,569.8,6.89,5.61,8.11,8.13,2.2,118797,11555.3,saopaulo,0.121373556,-0.041980816,0.204966834,14586061.2,753.0071959,south_america,8.14455653044977
saopaulo_072,3.17,15.59,301.49,22.29,9.28,0,6.88,2.06,71560,17676.68,saopaulo,0.115185319,-0.025029488,0.194496771,17182643,753.2934808,south_america,4.164667798778105
saopaulo_078,2.97,15.46,421.89,0.71,1.38,14.29,8.9,1.82,284524,3740.85,saopaulo,0.118330179,0.009631434,0.154700108,14721110.3,803.4907615,south_america,19.327618243577728
saopaulo_080,2.88,14.91,116.78,1.14,1.04,13.86,8.77,3.01,23651,5123.09,saopaulo,0.100401527,0.016925482,0.151464149,2586186.83,754.0984419,south_america,9.145124290962382
saopaulo_081,3.19,16.28,1325.99,22.99,6.37,0,4.53,1.93,37783,10505.81,saopaulo,0.089101787,-0.07953585,0.213853764,13631041.3,748.2930581,south_america,2.7718351935446046
saopaulo_082,2.8,15.36,583.97,1.77,1.73,13.23,9.04,2.22,91672,12118.44,saopaulo,0.11827722,-0.02387031,0.122926004,9339086.56,752.3985005,south_america,9.815949280590027
saopaulo_083,2.21,13.95,4582.63,252.56,79.49,0,1.86,0.93,197258,4943.91,saopaulo,0.107481515,-0.21848105,0.365387886,62675727.8,877.9933583,south_america,3.147278969451393
saopaulo_084,2.4,16.93,895.59,15.64,14.92,0,7.12,1.94,98438,7331.76,saopaulo,0.12181343,-0.099471458,0.166224483,10322786.2,782.9668828,south_america,9.535991358612078
saopaulo_085,3.21,14.66,488.94,25.77,28.35,0,6.14,2.06,127015,13281.28,saopaulo,0.110091312,-0.109422875,0.311503688,11545859.7,779.5883731,south_america,11.000913167167623
saopaulo_086,2.6,16.35,876.16,1.26,1.79,13.74,9.44,2,149053,3645.77,saopaulo,0.125592408,-0.012563277,0.148998919,10512635.6,768.5026309,south_america,14.178461583886728
saopaulo_087,2.8,16.24,581.51,1.61,1.85,13.39,9.07,2.05,94799,7814.45,saopaulo,0.124456802,-0.007825095,0.145985867,8272688.99,786.6811367,south_america,11.45927280894915
saopaulo_088,2.78,16.28,273.76,0.18,0.13,14.82,9.21,2.21,54331,7075.79,saopaulo,0.122331634,0.013997358,0.119585673,7613346.56,742.8541529,south_america,7.136283574092285
saopaulo_089,2.54,16.03,960.67,1.45,2.29,13.55,9.23,2.04,142372,3887.11,saopaulo,0.125336099,-0.013010992,0.162072812,9038025.27,757.7445845,south_america,15.752556089058158
